Наименование,Описание,Категория,Цена,Фото
Дапанджи,"3.7 кг. Крупные кусочки курицы, картофеля и вареного теста, обжаренные в пикантных специях.",Заказные блюда. Время приготовления 1.5-2 часов,2450 с,https://nambafood.kg/dish_image/102053.png
Юрта,"1,7 кг.  Золотистая лепешка в виде юрты  маринованными ребрами телятины, обжаренными в казане с добавьлением  маринованных корнишонов и томатов черри.",Заказные блюда. Время приготовления 1.5-2 часов,3350 с,https://nambafood.kg/dish_image/56658.png
Тоок тандыр,"1 шт. Нежная курочка, маринованная в ароматных специях, запеченная в тандыре. Подается с золотистым картофелем и сочными помидорами.",Заказные блюда. Время приготовления 1.5-2 часов,1450 с,https://nambafood.kg/dish_image/57241.png
Хлебная пирамида 7 шт,Лепешки 7 шт,Заказные блюда. Время приготовления 1.5-2 часов,325 с,https://nambafood.kg/dish_image/56632.png
Хлебная пирамида 10 шт,Лепешки 10 шт,Заказные блюда. Время приготовления 1.5-2 часов,475 с,https://nambafood.kg/dish_image/56633.png
Седло барашка,"3.7 кг. Сочное седло барашка, маринованное в пикантных специях, запеченное с курдючным жиром на вертеле. Подается с запеченными овощами. Время приготовления 3 часа.",Заказные блюда. Время приготовления 1.5-2 часов,3700 с,https://nambafood.kg/dish_image/57226.png
Компот,1 л.,Напитки,195 с,https://nambafood.kg/dish_image/17289.png
Чалап,Кисломолочный слабосолоноватый освежающий напиток.,Напитки,195 с,https://nambafood.kg/dish_image/17074.png
Минеральная вода газированная,1 л.,Напитки,80 с,https://nambafood.kg/dish_image/17382.png
Минеральная вода негазированная,1 л.,Напитки,80 с,https://nambafood.kg/dish_image/17383.png
Coca-Cola 1 л,1 л.,Напитки,140 с,https://nambafood.kg/dish_image/45345.png
Fanta 1 л,1 л.,Напитки,140 с,https://nambafood.kg/dish_image/57236.png
Sprite 1 л,1 л.,Напитки,140 с,https://nambafood.kg/dish_image/57235.png
Coca-Cola 0.5 л,0.5 л.,Напитки,70 с,https://nambafood.kg/dish_image/113780.png
Fanta 0.5 л,0.5 л.,Напитки,70 с,https://nambafood.kg/dish_image/113781.png
Sprite 0.5 л,0.5 л.,Напитки,70 с,https://nambafood.kg/dish_image/113782.png
Coca-Cola 0.25 мл,В стекляной бутылке,Напитки,90 с,https://nambafood.kg/dish_image/113783.png
Сок J7 в ассортименте,1 л.,Напитки,230 с,https://nambafood.kg/dish_image/113784.png
Red bull,"0,25",Напитки,230 с,https://nambafood.kg/dish_image/17291.png
Чак-чак,170 г,Десерты,200 с,https://nambafood.kg/dish_image/113805.png
Казы 50 г,,Добавки,170 с,https://nambafood.kg/dish_image/71179.png
Редька 50 г,,Добавки,35 с,https://nambafood.kg/dish_image/113791.png
Аджика из спелых томатов,50 г,Добавки,65 с,https://nambafood.kg/dish_image/113808.png
Аджика зеленая,50 г,Добавки,90 с,https://nambafood.kg/dish_image/102113.png
Шакарап,50 г,Добавки,55 с,https://nambafood.kg/image_by_id/17458
Яйцо перепелиное,1 шт.,Добавки,50 с,https://nambafood.kg/dish_image/77708.png
