Наименование,Описание,Категория,Цена,Фото
Рис ясмин в соусе песто,,Гарниры,190 с,https://nambafood.kg/dish_image/142028.png
Булгур,,Гарниры,90 с,https://nambafood.kg/dish_image/142030.png
Шпинат с изюмом и чесноком,,Гарниры,190 с,https://nambafood.kg/dish_image/142029.png
Хлебная корзина,,Хлеб,150 с,https://nambafood.kg/dish_image/142031.png
Маковка,"Нежный бисквит с добавлением кондитерского мака и клубники, пропитанный  кремом из натуральных сливок",Десерты (до 21:00),200 с,https://nambafood.kg/dish_image/142032.png
Орео,Воздушный шоколадный бисквит с прослойкой крем чиз с печеньем орео в сочетании с апельсиновой заправкой на основе бархатистого заварного крема,Десерты (до 21:00),200 с,https://nambafood.kg/dish_image/142506.png
Морковный,"Полезный и сочный морковный десерт в основе которого морковь, кардамон, тростниковый сахар, мусковадо, грецкие орехи, с прослойкой крем чиз",Десерты (до 21:00),190 с,https://nambafood.kg/dish_image/142507.png
Чизкейк тропический,"Классика всех времен на основе из крем чиза, желируемая манговым пюре!",Десерты (до 21:00),200 с,https://nambafood.kg/dish_image/142508.png
Яблочный ПП,"Идеальный десерт для любителей правильного питания: не содержит глютена, сахара и муки. Готовится основе овсяных хлопьев, изюма и яблок с добавлением миндаля",Десерты (до 21:00),180 с,https://nambafood.kg/dish_image/142509.png
Чизкейк веган,"Вегетарианский и веганский десерт, с орехово-медовой основой, начиненной нежным арахисово-ягодным сливочным кремом",Десерты (до 21:00),180 с,https://nambafood.kg/dish_image/142034.png
Брауни,"Кто хоть раз пробовал брауни, тот уже навряд ли забудет потрясающий вкус и аромат бельгийского шоколада и нежнейшую текстуру этого десерта",Десерты (до 21:00),190 с,https://nambafood.kg/dish_image/142510.png
Пирог яблочный американский,Песочная корзинка с начинкой из запеченных яблок с добавлением душистой корицы и кардамона - невероятно вкусный и легкий десерт! Подается с мороженым,Десерты (до 21:00),195 с,https://nambafood.kg/dish_image/142035.png
Фисташковый чизкейк,"Безумно нежный, тонкий вкус чизкейка на основе коржа из сливочного печенья, фисташкового мусса и клубничного желе, не оставит равнодушным никого",Десерты (до 21:00),210 с,https://nambafood.kg/dish_image/142036.png
Фисташковый рулет,"Меренговый рулет начиненный нежнейшим крем чизом в сочетании с фисташками, ягодами с посыпкой из миндаля",Десерты (до 21:00),210 с,https://nambafood.kg/dish_image/142512.png
Медовик,"Нежные, тающие во рту натуральные медовые коржи, пропитанные воздушным сливочно-сметанным кремом – незабываемый вкус детства!",Десерты (до 21:00),180 с,https://nambafood.kg/dish_image/142511.png
Три молока,"Нежный и насыщенный испанский десерт, бисквит которого пропитан молочно-сливочной заливкой, подается с карамелью",Десерты (до 21:00),160 с,https://nambafood.kg/dish_image/142513.png
Тирамису,Невероятно воздушный  итальянский десерт на основе коржей пропитанных эспрессо и нежнейшим кремом на основе сыра Маскарпоне,Десерты (до 21:00),210 с,https://nambafood.kg/dish_image/142037.png
Сочинский,"Нежное, рассыпчатое печенье начиненное сочной творожной массой",Десерты (до 21:00),90 с,https://nambafood.kg/dish_image/142514.png
Шоколадный медовик,"Нежные, тающие во рту натуральные медовые коржи, пропитанные воздушным сметанно-сливочным кремом  с добавлением шоколада и ягодного конфи",Десерты (до 21:00),180 с,https://nambafood.kg/dish_image/142515.png
Круассан с миндальным сиропом,"Свежеиспеченная французская булочка, слои которой пропитаны необыкновенно вкусным и нежным миндальным кремом собственного приготовления",Десерты (до 21:00),230 с,https://nambafood.kg/dish_image/142516.png
Круассан классический,Свежеиспеченная французская булочка прослоенная натуральным сливочным маслом,Десерты (до 21:00),110 с,https://nambafood.kg/dish_image/142517.png
Красный бархат,Классика всех американских десертов. Бархатные коржи с воздушным крем-сыром!,Десерты (до 21:00),190 с,https://nambafood.kg/dish_image/142518.png
Пончик банановый,Пышный глазированный пончик с начинкой из нежнейшего бананового пюре - идеальный вариант для сладкого завтрака и десертного лакомства,Десерты (до 21:00),150 с,https://nambafood.kg/dish_image/144270.png
Пончик клубничный,Пышный глазированный пончик с начинкой из нежнейшего клубничного пюре - идеальный вариант для сладкого завтрака или десертного лакомства,Десерты (до 21:00),150 с,https://nambafood.kg/dish_image/144272.png
Пончик шоколадный,Пышный глазированный пончик с начинкой из натурального бельгийского шоколада - идеальный вариант для сладкого завтрака или десертного лакомства,Десерты (до 21:00),150 с,https://nambafood.kg/dish_image/144274.png
Пончик с заварным кремом,Пышный глазированный пончик с начинкой из нежнейшего заварного крема - идеальный вариант для сладкого завтрака или десертного лакомства,Десерты (до 21:00),150 с,https://nambafood.kg/dish_image/144276.png
"Coca-Cola 0,25 л",,Напитки,100 с,https://nambafood.kg/dish_image/143070.png
"Coca-Cola zero 0,25 л",,Напитки,100 с,https://nambafood.kg/dish_image/143071.png
"Fanta 0,25 л",,Напитки,100 с,https://nambafood.kg/dish_image/143072.png
"Sprite 0,25 л",,Напитки,100 с,https://nambafood.kg/dish_image/143073.png
"Shweppes 0,33 л.",,Напитки,175 с,https://nambafood.kg/dish_image/143074.png
"Borjomi 0,5 л",,Напитки,230 с,https://nambafood.kg/dish_image/143075.png
Эспрессо,,Кофе,150 с,https://nambafood.kg/dish_image/142519.png
Двойной эспрессо,,Кофе,170 с,https://nambafood.kg/dish_image/142520.png
Американо маленький,,Кофе,150 с,https://nambafood.kg/dish_image/142521.png
Американо большой,,Кофе,190 с,https://nambafood.kg/dish_image/142522.png
Капучино маленький,,Кофе,190 с,https://nambafood.kg/dish_image/142523.png
Капучино большой,,Кофе,220 с,https://nambafood.kg/dish_image/142525.png
Латте маленький,,Кофе,200 с,https://nambafood.kg/dish_image/142526.png
Латте большой,,Кофе,220 с,https://nambafood.kg/dish_image/142527.png
Раф,,Кофе,280 с,https://nambafood.kg/dish_image/142528.png
Раф апельсиновый,,Кофе,270 с,https://nambafood.kg/dish_image/142529.png
Мокко,,Кофе,240 с,https://nambafood.kg/dish_image/142530.png
Мокко карамель,,Кофе,270 с,https://nambafood.kg/dish_image/142531.png
Латте «Орео»‎‎,,Кофе,280 с,https://nambafood.kg/dish_image/142532.png
Латте «Чиз»‎‎,,Кофе,220 с,https://nambafood.kg/dish_image/142533.png
Латте «Тирамису»‎‎,,Кофе,270 с,https://nambafood.kg/dish_image/142534.png
Горячий шоколад 100 г,,Горячие напитки,210 с,https://nambafood.kg/dish_image/142538.png
Горячий шоколад 150 г,,Горячие напитки,270 с,https://nambafood.kg/dish_image/142539.png
Какао с маршмеллоу,,Горячие напитки,250 с,https://nambafood.kg/dish_image/142537.png
Какао кокос,,Горячие напитки,220 с,https://nambafood.kg/dish_image/142536.png
Какао мята,,Горячие напитки,220 с,https://nambafood.kg/dish_image/142535.png
Яблоко-маракуйя,,Авторские чаи,200 с,https://nambafood.kg/dish_image/142540.png
Облепиха-апельсин,,Авторские чаи,230 с,https://nambafood.kg/dish_image/142541.png
Клубника-персик,,Авторские чаи,270 с,https://nambafood.kg/dish_image/142542.png
Смородина-мята,,Авторские чаи,260 с,https://nambafood.kg/dish_image/142543.png
Клубника-малина,,Авторские чаи,260 с,https://nambafood.kg/dish_image/142544.png
Марокканский,,Авторские чаи,240 с,https://nambafood.kg/dish_image/142545.png
Имбирь-лимон,,Авторские чаи,230 с,https://nambafood.kg/dish_image/142546.png
Клюква-бузина,,Авторские чаи,260 с,https://nambafood.kg/dish_image/142547.png
Ройбуш с малиной,,Авторские чаи,260 с,https://nambafood.kg/dish_image/142548.png
Шиповник,,Авторские чаи,230 с,https://nambafood.kg/dish_image/142549.png
Апельсиновый фреш,,Фреши,310 с,https://nambafood.kg/dish_image/142555.png
Яблочный фреш,,Фреши,220 с,https://nambafood.kg/dish_image/142556.png
Морковный фреш,,Фреши,230 с,https://nambafood.kg/dish_image/142557.png
Лимонный фреш,,Фреши,120 с,https://nambafood.kg/dish_image/142558.png
